"logFC","AveExpr","t","P.Value","adj.P.Val","B","direction"
3.25574348732002,3.25501854347826,5.81547449644284,4.9723586929065e-07,0.00028989234787317,6.15847188892711,"UP"
-6.42424625680001,-1.60128279782609,-5.79366262070214,5.36515445096632e-07,0.00028989234787317,6.08760813272357,"DOWN"
3.76549617349239,1.21004098478261,5.79059460980456,5.42282422776647e-07,0.00028989234787317,6.07764312040173,"UP"
2.40948413890234,5.25164826086957,5.77425605486831,5.74047939916602e-07,0.00028989234787317,6.02458564651282,"UP"
-4.13408596723397,-2.86261709565217,-5.77066695812437,5.81269911911849e-07,0.00028989234787317,6.01293294759282,"DOWN"
1.2312879447985,2.3730077826087,5.76918317346879,5.84281895792745e-07,0.00028989234787317,6.00811581449541,"UP"
3.64187709486057,8.62345021739131,5.7491485736426,6.2650215337403e-07,0.000301697639917441,5.94308832653759,"UP"
-4.68876537775231,-2.67054702413043,-5.72661333306093,6.77623674757836e-07,0.000307933390813509,5.86997898517109,"DOWN"
-4.4538796591373,-0.972013217391304,-5.7240454643538,6.8370578761631e-07,0.000307933390813509,5.86165062980532,"DOWN"
3.02397741221976,3.72283352173913,5.7125355405641,7.11640709681515e-07,0.000307933390813509,5.82432665817672,"UP"
4.26049302379828,2.68185078043478,5.70726020012747,7.24820197185568e-07,0.000307933390813509,5.80722334143593,"UP"
3.69056108047357,2.3724737173913,5.70130355633477,7.39993415500182e-07,0.000307933390813509,5.78791372937921,"UP"
2.30368274668021,-0.311007067391304,5.69656240045962,7.52295586180931e-07,0.000307933390813509,5.77254632488248,"UP"
5.26586896698612,1.18564,5.67653839570057,8.06533098975676e-07,0.000322082108037286,5.70766250429756,"UP"
2.42359668531501,3.19217941391304,5.6638408923044,8.42919642191305e-07,0.000325721832961771,5.66653544416591,"UP"
-4.63612391822466,-2.4794854173913,-5.65959895902599,8.55435095422717e-07,0.000325721832961771,5.65279881161917,"DOWN"
2.75155183963743,2.32641401304348,5.62509872753049,9.64319489352485e-07,0.000358836431799278,5.54113289837421,"UP"
4.26454248483433,0.798794586956522,5.60656037102157,1.0283990695216e-06,0.000374177288117271,5.48117267263059,"UP"
4.16598983517223,1.86950549130435,5.58797645669491,1.09687525475825e-06,0.000390416055351237,5.42109580269174,"UP"
-3.36319112185273,-3.68337269565217,-5.57946101444552,1.12974528471603e-06,0.000393559990354374,5.39357812054452,"DOWN"
-3.96623501274386,-2.51513519586957,-5.56146011076964,1.20248027124072e-06,0.000410171030854673,5.33543026569659,"DOWN"
-1.98629442990833,-0.635194965217391,-5.53383598910137,1.32322848183624e-06,0.000442147345573568,5.24625661684155,"DOWN"
4.23848767371922,1.37962289130435,5.52313718489776,1.37315926697041e-06,0.000443821900534339,5.21173966580232,"UP"
2.68207448007093,-0.949208789130435,5.51875775566161,1.39413266397048e-06,0.000443821900534339,5.19761383015223,"UP"
-2.46198830522995,1.26230043478261,-5.51557772840459,1.40956079080105e-06,0.000443821900534339,5.18735786185347,"DOWN"
2.44929778097064,1.77406794130435,5.50822300369736,1.4458942465823e-06,0.00044667219809985,5.16364188654464,"UP"
2.00919638907248,3.11068515217391,5.49725838124036,1.50179174221025e-06,0.000450791160930983,5.12829564892635,"UP"
4.78908681061062,-0.211264543478261,5.49486165166533,1.5142926678803e-06,0.000450791160930983,5.12057103956282,"UP"
-3.62477679860316,-2.3647159173913,-5.48686775442255,1.55673787720887e-06,0.000451416513108933,5.09481115880206,"DOWN"
-3.61851875073333,1.58198044253913,-5.48413166054406,1.57153492012516e-06,0.000451416513108933,5.08599577337679,"DOWN"
-4.56582895685889,-0.86068197826087,-5.47403562233639,1.62735142234586e-06,0.00045939008341498,5.05347425221357,"DOWN"
-4.49191973474665,-1.7530602826087,-5.44799445293773,1.78055449692255e-06,0.000483886363800972,4.96963999699676,"DOWN"
2.34415733344927,2.69696454347826,5.44370704281667,1.80711296947996e-06,0.000483886363800972,4.955844569183,"UP"
-3.10789936055195,-0.156485919565217,-5.44074332776269,1.82570082057444e-06,0.000483886363800972,4.94630951718885,"DOWN"
2.51201381626375,1.48062597391304,5.43969149371758,1.83234315981557e-06,0.000483886363800972,4.94292572173593,"UP"
-5.53350126042874,-1.61737540434783,-5.41354278180518,2.00539017909739e-06,0.000517640726015602,4.85884367389345,"DOWN"
-4.36616084501157,-1.51997410869565,-5.40852500114736,2.04040208558868e-06,0.000517640726015602,4.84271762489226,"DOWN"
-4.40365288666243,-2.37312221043478,-5.40645688388517,2.05500807371979e-06,0.000517640726015602,4.83607198287126,"DOWN"
-3.83521032338288,-2.94998305217391,-5.39782728163931,2.11707994005628e-06,0.000525196209977901,4.80834709819365,"DOWN"
1.90506839522608,5.15642895652174,5.39306236984184,2.15214536278302e-06,0.000525926507833528,4.79304223288089,"UP"
3.80314472050942,0.50599652173913,5.36784872969495,2.34749075332339e-06,0.000559236718750687,4.71210037035439,"UP"
-2.51264016336118,1.20234281956522,-5.3667037975081,2.35676623671883e-06,0.000559236718750687,4.70842664672876,"DOWN"
-3.01690956430356,1.90479557391304,-5.36192273305195,2.3958929178918e-06,0.000560399353494892,4.69308742481317,"DOWN"
4.33390696017313,-0.403509891304348,5.3546378390265,2.45674967268856e-06,0.000566540315365209,4.66972038086498,"UP"
-4.48125226543284,0.683223954347826,-5.35054985775942,2.49156756850083e-06,0.000566589386098112,4.65661057352902,"DOWN"
3.38777649335674,5.45621943913044,5.34044860476804,2.57970960609642e-06,0.000569433509651316,4.62422545191101,"UP"
4.29370173563094,1.9027612173913,5.33961803932383,2.58709281596657e-06,0.000569433509651316,4.62156317400697,"UP"
1.95258843056042,4.74136217391304,5.33723297537519,2.60841099516574e-06,0.000569433509651316,4.61391860986441,"UP"
-4.27902826024833,-1.90180232608696,-5.33195687557862,2.65618941010342e-06,0.00057223406857399,4.59701024612736,"DOWN"
3.12740180487627,4.78797908695652,5.32613782249836,2.70988930006438e-06,0.000576221006622781,4.57836588232266,"UP"
-3.70491822940117,-3.21744750217391,-5.31915331811843,2.7757643518437e-06,0.000576246706708926,4.55599297533544,"DOWN"
4.05807585341692,-0.528004760869565,5.31866800703607,2.78040003847829e-06,0.000576246706708926,4.55443864450883,"UP"
4.15228630229287,3.71578224782609,5.31020990632417,2.86243279653537e-06,0.000585832652220919,4.52735422411806,"UP"
3.25193658899876,2.88847782608696,5.29574318830482,3.00832745488945e-06,0.000592085278296362,4.48105019609523,"UP"
5.19901339505647,1.37112059782609,5.28861093109741,3.08293843695529e-06,0.000592085278296362,4.45823169067097,"UP"
2.19829730466832,0.923870345652174,5.28557650678507,3.11523402088008e-06,0.000592085278296362,4.44852554157643,"UP"
3.12468854072718,0.073410197826087,5.28248306296532,3.14850216551349e-06,0.000592085278296362,4.43863184361323,"UP"
3.19055009544564,2.48790251956522,5.28170948018556,3.15687635853536e-06,0.000592085278296362,4.43615790511909,"UP"
-3.57747836806879,-2.11989136956522,-5.28110936077903,3.16338794396853e-06,0.000592085278296362,4.43423876109526,"DOWN"
2.09427430671012,-1.73934006956522,5.28090504655034,3.16560788163627e-06,0.000592085278296362,4.43358538783536,"UP"
3.71993412483366,2.99255160869565,5.27917762133659,3.18443857784352e-06,0.000592085278296362,4.42806150057659,"UP"
2.03573173879816,-1.33288832771739,5.27608355436934,3.21844437600783e-06,0.000592085278296362,4.41816840344885,"UP"
2.55509913327291,-1.55679987173913,5.26527365815072,3.3400953411181e-06,0.000607637566890296,4.38361431612422,"UP"
2.69398040668369,1.42886527173913,5.25497633385287,3.46020218223697e-06,0.000617495358780889,4.35071314191939,"UP"
3.77893379231825,0.589835591304348,5.25151038547478,3.50158140853015e-06,0.000617495358780889,4.33964222664276,"UP"
-5.1314561018791,0.302480260869565,-5.25102419466026,3.50742492925076e-06,0.000617495358780889,4.33808936791492,"DOWN"
-2.15201089037434,-0.325810334782609,-5.24432446753367,3.58893746040863e-06,0.000625124181268834,4.31669417658827,"DOWN"
1.08756616719617,4.61599413043478,5.23839972484853,3.66257962835308e-06,0.000628436310320007,4.29777893819776,"UP"
2.59224130821751,3.10257653043478,5.23574109548002,3.69610896265729e-06,0.000628436310320007,4.28929260013773,"UP"
-2.88866891898381,-0.62610647826087,-5.23361813998109,3.7231003543053e-06,0.000628436310320007,4.28251682784732,"DOWN"
-2.91569479710456,-1.7891671,-5.2284725449485,3.78933284357042e-06,0.000633089251507944,4.26609636270647,"DOWN"
-4.82792072014878,0.0055364347826087,-5.22035600816673,3.89618100725517e-06,0.00064436537001807,4.24020256427786,"DOWN"
2.67054619447254,2.58468895652174,5.21663690785317,3.94612974310878e-06,0.000646099822839201,4.22834075843413,"UP"
2.09242465179889,0.23300602173913,5.21240361756424,4.00375464197836e-06,0.000647891178724718,4.21484133434372,"UP"
4.76035460863406,1.07542454347826,5.21004563221744,4.03621207047708e-06,0.000647891178724718,4.20732310963739,"UP"
3.68359903716287,3.15379814565217,5.20350244460272,4.12764642789114e-06,0.000648769527055095,4.18646484740483,"UP"
-5.55270530928856,1.05685826086957,-5.20259726135553,4.14045553710057e-06,0.000648769527055095,4.18357979630124,"DOWN"
-4.06510673964359,-2.71840961304348,-5.20093990467502,4.16401041042889e-06,0.000648769527055095,4.17829767676391,"DOWN"
4.15964164687732,2.71304997826087,5.19841280803616,4.20018138812924e-06,0.000648769527055095,4.17024438211183,"UP"
2.66021022229313,3.32758315217391,5.19212962559555,4.29146515515039e-06,0.000652529847551803,4.15022522324426,"UP"
-2.45709536310927,2.11406605,-5.18952163305496,4.3299278928138e-06,0.000652529847551803,4.14191742785622,"DOWN"
3.72429233773578,3.37111875869565,5.18856725511506,4.34408803415052e-06,0.000652529847551803,4.1388774880688,"UP"
4.01557138733718,-0.390374026086957,5.18343301862965,4.4210535725575e-06,0.000657544609624017,4.12252587107462,"UP"
-3.76991060804136,-2.98198734521739,-5.18101322331569,4.45779342015916e-06,0.000657544609624017,4.11482057875735,"DOWN"
1.99436379454992,6.04124565217391,5.17747107398126,4.51211851292127e-06,0.000659615325107678,4.10354293284317,"UP"
1.7208694548235,1.20183131521739,5.16468389760333,4.71372945870047e-06,0.000682990198471707,4.06284579186095,"UP"
-4.3819103271873,-2.5117562826087,-5.15499185910991,4.87244412137565e-06,0.000695344122571784,4.03201540922321,"DOWN"
-3.26956932189238,2.31176384782609,-5.15430265437038,4.88392927965279e-06,0.000695344122571784,4.02982357801914,"DOWN"
-4.93029294050448,-2.24977184782609,-5.14510729540975,5.03974608677451e-06,0.000708083455817827,4.00058697061213,"DOWN"
-5.4388915733053,-0.911440891304348,-5.14393841522276,5.05990132111927e-06,0.000708083455817827,3.99687142626878,"DOWN"
1.74582097588145,5.88931195652174,5.13647013403607,5.19057024558338e-06,0.000713053231965323,3.97313669090032,"UP"
-3.66124510747682,-2.00337243478261,-5.13602871381874,5.19839699759962e-06,0.000713053231965323,3.97173408888752,"DOWN"
-4.99301608089787,-1.9681027173913,-5.13332396092295,5.24660960835367e-06,0.000713053231965323,3.96314044597519,"DOWN"
-2.36443265874302,0.83343388476087,-5.131448021014,5.28030750900882e-06,0.000713053231965323,3.95718078996532,"DOWN"
2.07618983000596,1.53885050869565,5.12860516142387,5.33178205129761e-06,0.000713053231965323,3.94815035452599,"UP"
-5.11957626913363,-1.37761326086957,-5.12723770288422,5.35671822706497e-06,0.000713053231965323,3.94380701628383,"DOWN"
1.64355118592663,2.881506,5.11831904336328,5.52220135682251e-06,0.000715824381169949,3.91548647113398,"UP"
4.00894653672306,-0.833543319565217,5.11746329820436,5.5383423115709e-06,0.000715824381169949,3.91276975675487,"UP"
-4.69976651170489,-0.253309956521739,-5.11734698353907,5.54053981575612e-06,0.000715824381169949,3.91240050396943,"DOWN"
-4.04606183579733,-2.05450172173913,-5.11671919464458,5.55241534285614e-06,0.000715824381169949,3.91040755994065,"DOWN"
1.65417304044982,2.11433932608696,5.11337789843977,5.61604472394814e-06,0.000715871552751943,3.8998014867408,"UP"
5.09367257723969,0.212134586956522,5.11211785254873,5.64022661118919e-06,0.000715871552751943,3.8958022471068,"UP"
2.96081740824752,4.6688402173913,5.10442674430317,5.79007267173134e-06,0.000725566228628513,3.87139689298976,"UP"
1.99046866426709,0.875339304347826,5.10182278245951,5.84169070519868e-06,0.000725566228628513,3.86313610892165,"UP"
-2.70930182863124,0.263809741304348,-5.10142811582288,5.84955366633871e-06,0.000725566228628513,3.8618841644874,"DOWN"
2.2247743196094,1.82069928043478,5.09750689623996,5.92824591394477e-06,0.000729798273300885,3.8494467639356,"UP"
-3.94639380762362,-2.89568468478261,-5.09026618832648,6.07630985944687e-06,0.000742443442751669,3.82648688442945,"DOWN"
3.61717912143124,1.5443087826087,5.08603080193974,6.16460384352161e-06,0.000747652286888736,3.81306054140996,"UP"
3.15940938098308,0.25037107826087,5.07463143570874,6.40858092764547e-06,0.000762920583143023,3.77693824045535,"UP"
4.16336145356153,2.21428651956522,5.06406576362541,6.64320880717297e-06,0.000762920583143023,3.74347631145207,"UP"
-1.8757751602058,2.10110330434783,-5.0604616244194,6.72516693991269e-06,0.000762920583143023,3.73206596713622,"DOWN"
-1.87071797648521,1.81212122608696,-5.05921364754981,6.7537777568839e-06,0.000762920583143023,3.72811548752435,"DOWN"
2.26544457304049,1.37631894130435,5.05896389671527,6.75951788512053e-06,0.000762920583143023,3.72732492982797,"UP"
-4.52959369024242,-0.876039885869565,-5.05746194625017,6.79413946630662e-06,0.000762920583143023,3.72257089102148,"DOWN"
2.44841410866529,5.2169452,5.05590656822533,6.83017695675946e-06,0.000762920583143023,3.71764812738818,"UP"
-3.92111283428745,-0.790190334782609,-5.05578805960489,6.83293047134984e-06,0.000762920583143023,3.71727306433437,"DOWN"
-3.61285618070091,-3.05775684782609,-5.05398377522503,6.87498799104184e-06,0.000762920583143023,3.71156304144957,"DOWN"
-3.53062571644175,-0.6753335,-5.05343536689764,6.88782180476347e-06,0.000762920583143023,3.70982759749554,"DOWN"
-3.72280468577001,-0.285523891304348,-5.05295704501688,6.89903475045966e-06,0.000762920583143023,3.70831398289264,"DOWN"
4.0314345240434,1.88742347782609,5.05281267169924,6.90242272298637e-06,0.000762920583143023,3.70785713142358,"UP"
1.75134576887775,2.98778180434783,5.04925344414913,6.98646705246984e-06,0.000762920583143023,3.69659547368994,"UP"
2.29665915263848,2.13186296086957,5.04486813322734,7.09140656997287e-06,0.000762920583143023,3.68272287993882,"UP"
1.63105909342367,4.17214586956522,5.04480806559385,7.0928547134519e-06,0.000762920583143023,3.68253288251629,"UP"
2.26567633101815,0.811987070434783,5.04311459244434,7.13380212176451e-06,0.000762920583143023,3.67717657249655,"UP"
3.94247955940793,5.19302849347826,5.0414572736763,7.17410101285134e-06,0.000762920583143023,3.67193507274777,"UP"
-1.92808989666869,1.67398750478261,-5.04071530048399,7.19221529234997e-06,0.000762920583143023,3.66958862663945,"DOWN"
-2.47547859301052,-0.143986456521739,-5.04066720482878,7.19339103854775e-06,0.000762920583143023,3.66943653012286,"DOWN"
1.8300670649952,4.26974673913043,5.03948216453652,7.2224204719458e-06,0.000762920583143023,3.66568910844063,"UP"
-2.25634312413139,-1.69832130956522,-5.03605791238705,7.30695368881872e-06,0.000766902261198903,3.65486199026753,"DOWN"
-3.94811334790823,-1.9449762173913,-5.03206850559805,7.40666965936838e-06,0.000772416575368398,3.64225036375489,"DOWN"
2.4017740250625,2.17861469565217,5.02840659324029,7.49938026038552e-06,0.000776376343557185,3.63067636701119,"UP"
-4.43456511095604,-0.795448013043478,-5.02683669024505,7.53947588258672e-06,0.000776376343557185,3.62571514896981,"DOWN"
1.63299982741602,5.21704782608696,5.01342651384678,7.89070050414894e-06,0.000804177088527105,3.58335305213897,"UP"
-2.05919944003064,1.79528145869565,-5.01160047525101,7.93975710095831e-06,0.000804177088527105,3.57758702762171,"DOWN"
1.49758052627013,3.3357502173913,5.01083543958572,7.9603990649269e-06,0.000804177088527105,3.57517146632082,"UP"
3.01470804793045,1.54297576086957,5.00825421782973,8.03043592930304e-06,0.000804177088527105,3.5670221214344,"UP"
-3.73930842288984,3.09807511086957,-5.00636386380053,8.08211227858531e-06,0.000804177088527105,3.56105467777408,"DOWN"
-2.38694077749996,2.57024952,-5.00556139386761,8.10414826891665e-06,0.000804177088527105,3.5585216353579,"DOWN"
2.26370836872206,-0.823666995652174,5.00025729942289,8.25129645214782e-06,0.000806261283317342,3.54178171594446,"UP"
2.3416262949212,2.4049492826087,4.99732532347226,8.33376334389715e-06,0.000806261283317342,3.53253035328203,"UP"
3.16816736772088,1.08629707608696,4.99616675359919,8.36657356919324e-06,0.000806261283317342,3.5288750845495,"UP"
-3.9931091281074,-2.4063253923913,-4.99432513025732,8.41898979001331e-06,0.000806261283317342,3.52306526747195,"DOWN"
1.59176475227726,4.87525608695652,4.99269690756037,8.46560167584092e-06,0.000806261283317342,3.51792915630736,"UP"
3.41581796076901,0.304805152173913,4.99257888050644,8.46899035999365e-06,0.000806261283317342,3.51755686619511,"UP"
-4.03639279986178,-0.713307702173913,-4.9925487625147,8.46985529411732e-06,0.000806261283317342,3.51746186606724,"DOWN"
-4.58043542847195,-1.02430097826087,-4.98994649688523,8.54491728133372e-06,0.000808704801429347,3.50925422046984,"DOWN"
-1.50376885435903,-1.3986339885,-4.98708941908991,8.628084388474e-06,0.000811882906278649,3.50024423275089,"DOWN"
-2.03817608335102,2.10881619347826,-4.98443328630961,8.70611738934091e-06,0.000813752675009345,3.49186920460691,"DOWN"
2.10806399290657,3.69881223913043,4.98170359924027,8.78703584967397e-06,0.000813752675009345,3.48326352701601,"UP"
-4.11290432976145,-2.01900248043478,-4.98064060756866,8.81874712125356e-06,0.000813752675009345,3.47991266370713,"DOWN"
3.53047662461185,-1.70402961956522,4.97970476957369,8.84675845304241e-06,0.000813752675009345,3.47696278890369,"UP"
1.47679879778992,3.26287086956522,4.97614871224237,8.95399945948724e-06,0.000815529438172675,3.4657550559042,"UP"
-4.00597314470846,-1.57394356521739,-4.97576348589243,8.9656934508692e-06,0.000815529438172675,3.46454105879319,"DOWN"
-2.13448345728721,-1.73922668043478,-4.97331216845162,9.04045934922183e-06,0.000817786966435409,3.45681661751461,"DOWN"
3.34975918901275,1.86786756326087,4.96934364470048,9.16280474393442e-06,0.000822864218422658,3.44431347845335,"UP"
-1.95025878284122,5.43472239130435,-4.96824050794565,9.19710205651661e-06,0.000822864218422658,3.44083845202911,"DOWN"
-2.89620540658139,-1.84594092086957,-4.96598663497884,9.26757024811889e-06,0.000824662650393753,3.43373911960862,"DOWN"
-4.46537430464919,0.371008010869565,-4.95903032264359,9.48843319783906e-06,0.000839751982422805,3.41183351734706,"DOWN"
4.51357779091868,0.345878197826087,4.95209175083249,9.71389610696475e-06,0.000851826826648898,3.38999231791856,"UP"
2.1827762306536,3.25023406521739,4.95163503038823,9.72892057554168e-06,0.000851826826648898,3.38855495604642,"UP"
2.31742952407016,2.6285219173913,4.94995819390459,9.7842790406256e-06,0.00085211702517108,3.38327804058757,"UP"
-3.49942670247884,-2.38502858695652,-4.94171620307218,1.00609194121856e-05,0.000871573722411194,3.35734824139064,"DOWN"
1.69765788767233,3.20092556521739,4.93954506697478,1.01350658872504e-05,0.000873375967220791,3.35051974467882,"UP"
1.50980235325813,2.14570651956522,4.93086178374003,1.04370265152982e-05,0.000889732936809295,3.3232182247547,"UP"
-3.28768401267514,-2.95295413043478,-4.93056220014924,1.04476010948616e-05,0.000889732936809295,3.32227653333797,"DOWN"
2.20710708309744,5.72753608695652,4.92942312006921,1.04879042816951e-05,0.000889732936809295,3.31869617237694,"UP"
1.29069669530859,3.74114847826087,4.92534390946199,1.06334955820848e-05,0.000897434140028221,3.30587631585764,"UP"
-4.05901510066024,-2.37291949782609,-4.92267515595279,1.07298211437168e-05,0.000898813277854838,3.29749078477933,"DOWN"
2.12146057314081,1.5499799673913,4.92095804964621,1.07922517885836e-05,0.000898813277854838,3.29209612630786,"UP"
-2.90439397433114,-1.09391681086957,-4.92034781182631,1.08145248724976e-05,0.000898813277854838,3.2901790628738,"DOWN"
3.99585521913012,0.11214497826087,4.91855189556892,1.08803369753259e-05,0.000899715945944497,3.28453758350017,"UP"
-3.91702537482072,-2.84668552173913,-4.91480032460897,1.10190896092585e-05,0.000906610824986878,3.27275474901455,"DOWN"
-1.69504534548874,2.10042888913044,-4.91311968648891,1.10818119660989e-05,0.000907212536604684,3.26747708397921,"DOWN"
-1.77098176736105,1.07141463043478,-4.91052301798499,1.11794127588693e-05,0.000910649378611772,3.25932385451727,"DOWN"
1.65178871748412,0.0500305491304348,4.90846812397334,1.1257249270583e-05,0.000912450209441856,3.25287261380051,"UP"
-2.24669885338139,-0.425393239130435,-4.90524834906502,1.1380283908022e-05,0.000917878760719429,3.24276585517767,"DOWN"
3.7375187136137,0.871607052173913,4.89623178129824,1.17319135133541e-05,0.000928233089376795,3.21447340693747,"UP"
-1.78830841671348,3.01782760869565,-4.89366332856813,1.18340207007667e-05,0.000928233089376795,3.20641681333366,"DOWN"
-3.28148157978803,-1.97814416086957,-4.89304747571424,1.18586332414145e-05,0.000928233089376795,3.20448522031394,"DOWN"
3.48252303298435,-1.21342677369565,4.89213201310757,1.18953128099431e-05,0.000928233089376795,3.20161404681395,"UP"
-1.5675671274782,2.96752865217391,-4.89063574117709,1.19555040210111e-05,0.000928233089376795,3.19692161383008,"DOWN"
2.69810344308335,1.87434446304348,4.8900205942518,1.19803366727244e-05,0.000928233089376795,3.19499258374636,"UP"
3.07453246018747,1.02460926086957,4.88928237413628,1.20102046413898e-05,0.000928233089376795,3.19267770399441,"UP"
1.4230375431732,5.41139282608696,4.88888852987335,1.20261693223746e-05,0.000928233089376795,3.19144274547519,"UP"
1.27246054283679,2.44677608695652,4.88844435665357,1.20441991725409e-05,0.000928233089376795,3.19005000781312,"UP"
2.69414660131696,-0.924803710869565,4.88635020276108,1.2129563928742e-05,0.000928233089376795,3.18348413437919,"UP"
2.52687896508429,2.44591054347826,4.88628372028992,1.21322837065067e-05,0.000928233089376795,3.18327570308509,"UP"
2.12448491661141,4.85790402173913,4.88224702518251,1.22985530278716e-05,0.000933475853175947,3.17062169288665,"UP"
-1.92053109060312,2.16884325652174,-4.88151337704902,1.23290114842001e-05,0.000933475853175947,3.16832222306662,"DOWN"
2.90648466967422,-1.64445448913043,4.88048460331554,1.23718475624003e-05,0.000933475853175947,3.16509791376697,"UP"
-3.98700149746951,-2.38871809347826,-4.87542434949325,1.25846874004333e-05,0.000939966105384561,3.14924134288902,"DOWN"
-3.77236207163264,-2.25491880217391,-4.8745234427349,1.26229565349678e-05,0.000939966105384561,3.14641881349187,"DOWN"
-3.56060802272997,-1.38849804347826,-4.87095053883219,1.27758587454979e-05,0.000939966105384561,3.13522647057986,"DOWN"
3.99950072242863,0.146933747826087,4.86990052232859,1.28211395810845e-05,0.000939966105384561,3.13193769093446,"UP"
2.66752581200648,3.54200737173913,4.86989908758415,1.28212015607938e-05,0.000939966105384561,3.13193319728382,"UP"
3.07205408747008,0.818348804347826,4.86794217896683,1.29060132912518e-05,0.000939966105384561,3.12580448275641,"UP"
2.24202629818497,2.68647500869565,4.86697151730347,1.29482859761645e-05,0.000939966105384561,3.12276480207953,"UP"
2.89855816566941,-1.17800132608696,4.86501798685734,1.30337763457986e-05,0.000939966105384561,3.11664775957463,"UP"
-2.98094082218295,-0.596743813043478,-4.86494315914176,1.30370619739429e-05,0.000939966105384561,3.11641346788544,"DOWN"
-3.13981293376023,-2.13908010869565,-4.86423620529947,1.30681440228682e-05,0.000939966105384561,3.11419999058206,"DOWN"
-3.57223130366714,-1.67886944130435,-4.86375435181291,1.30893710393746e-05,0.000939966105384561,3.11269135889454,"DOWN"
-2.87731140529252,-2.78213560869565,-4.8607526074811,1.32223723223096e-05,0.000942933621850005,3.10329422140646,"DOWN"
-3.0980179232262,3.19347917173913,-4.8602252289749,1.32458763223295e-05,0.000942933621850005,3.10164341058046,"DOWN"
-2.13259509691428,1.08152952173913,-4.85783694616178,1.33528319184744e-05,0.000943282383639217,3.09416822909962,"DOWN"
2.33117084005904,-0.733254547826087,4.85593082087889,1.34388040220402e-05,0.000943282383639217,3.0882029597075,"UP"
5.11974746151277,0.61753447826087,4.85404361447051,1.35244591708338e-05,0.000943282383639217,3.08229758775336,"UP"
2.88594304983029,5.3062002173913,4.85339458012852,1.35540409898432e-05,0.000943282383639217,3.08026681397917,"UP"
2.7840421182666,-0.108177652173913,4.85267484610309,1.35869195982084e-05,0.000943282383639217,3.07801492204581,"UP"
